Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	124	8000	3996	49.95	3690	46.125	274	3.425	3673	45.9125	148	1.85	215	2.6875
30	123	8000	3999	49.9875	3690	46.125	295	3.6875	3665	45.8125	146	1.825	204	2.55
30	122	8000	3999	49.9875	3659	45.7375	388	4.85	3604	45.05	150	1.875	199	2.4875
30	122	8000	3997	49.9625	3660	45.75	390	4.875	3579	44.7375	175	2.1875	196	2.45
30	123	8000	3996	49.95	3690	46.125	276	3.45	3666	45.825	168	2.1	200	2.5
30	122	8000	3999	49.9875	3660	45.75	369	4.6125	3606	45.075	163	2.0375	202	2.525
30	122	8000	3998	49.975	3660	45.75	363	4.5375	3644	45.55	121	1.5125	212	2.65
30	122	8000	3999	49.9875	3660	45.75	383	4.7875	3584	44.8	173	2.1625	200	2.5
30	122	8000	3996	49.95	3660	45.75	399	4.9875	3582	44.775	161	2.0125	198	2.475
30	122	8000	4000	50.0	3660	45.75	383	4.7875	3589	44.8625	165	2.0625	203	2.5375
30	124	8000	3996	49.95	3690	46.125	281	3.5125	3641	45.5125	180	2.25	208	2.6
30	123	8000	3996	49.95	3690	46.125	265	3.3125	3680	46.0	151	1.8875	214	2.675
30	125	8000	3996	49.95	3720	46.5	173	2.1625	3720	46.5	176	2.2	211	2.6375
30	122	8000	3997	49.9625	3660	45.75	380	4.75	3621	45.2625	144	1.8	195	2.4375
30	121	8000	3997	49.9625	3630	45.375	454	5.675	3549	44.3625	168	2.1	199	2.4875
30	122	8000	3998	49.975	3660	45.75	383	4.7875	3600	45.0	155	1.9375	202	2.525
30	122	8000	3999	49.9875	3660	45.75	379	4.7375	3603	45.0375	155	1.9375	203	2.5375
30	122	8000	4000	50.0	3660	45.75	348	4.35	3642	45.525	136	1.7	214	2.675
30	121	8000	3997	49.9625	3630	45.375	443	5.5375	3567	44.5875	148	1.85	212	2.65
30	123	8000	3996	49.95	3690	46.125	287	3.5875	3661	45.7625	155	1.9375	207	2.5875
30	123	8000	3997	49.9625	3690	46.125	268	3.35	3676	45.95	163	2.0375	203	2.5375
30	122	8000	3998	49.975	3660	45.75	388	4.85	3634	45.425	123	1.5375	195	2.4375
30	124	8000	4000	50.0	3690	46.125	280	3.5	3637	45.4625	180	2.25	213	2.6625
30	121	8000	3997	49.9625	3630	45.375	466	5.825	3536	44.2	170	2.125	198	2.475
30	124	8000	4000	50.0	3690	46.125	262	3.275	3687	46.0875	145	1.8125	216	2.7
30	122	8000	3997	49.9625	3660	45.75	327	4.0875	3658	45.725	142	1.775	213	2.6625
30	122	8000	3996	49.95	3660	45.75	355	4.4375	3615	45.1875	163	2.0375	207	2.5875
30	123	8000	3999	49.9875	3690	46.125	256	3.2	3634	45.425	205	2.5625	215	2.6875
30	122	8000	4000	50.0	3660	45.75	367	4.5875	3616	45.2	152	1.9	205	2.5625
30	123	8000	3996	49.95	3690	46.125	257	3.2125	3659	45.7375	177	2.2125	217	2.7125
30	122	8000	4000	50.0	3659	45.7375	359	4.4875	3600	45.0	175	2.1875	207	2.5875
30	122	8000	3999	49.9875	3659	45.7375	375	4.6875	3604	45.05	155	1.9375	207	2.5875
30	122	8000	3997	49.9625	3660	45.75	355	4.4375	3620	45.25	154	1.925	211	2.6375
30	122	8000	3998	49.975	3660	45.75	369	4.6125	3621	45.2625	153	1.9125	197	2.4625
30	123	8000	3996	49.95	3689	46.1125	254	3.175	3669	45.8625	166	2.075	222	2.775
30	122	8000	3996	49.95	3660	45.75	372	4.65	3595	44.9375	167	2.0875	206	2.575
30	123	8000	3996	49.95	3690	46.125	270	3.375	3670	45.875	158	1.975	212	2.65
30	123	8000	3997	49.9625	3690	46.125	242	3.025	3677	45.9625	172	2.15	219	2.7375
30	123	8000	3996	49.95	3690	46.125	261	3.2625	3702	46.275	136	1.7	211	2.6375
30	122	8000	4000	50.0	3660	45.75	356	4.45	3604	45.05	178	2.225	202	2.525
30	122	8000	3999	49.9875	3660	45.75	370	4.625	3586	44.825	182	2.275	202	2.525
30	122	8000	3999	49.9875	3660	45.75	358	4.475	3626	45.325	151	1.8875	205	2.5625
30	124	8000	3997	49.9625	3690	46.125	284	3.55	3654	45.675	163	2.0375	209	2.6125
30	121	8000	3999	49.9875	3630	45.375	471	5.8875	3532	44.15	169	2.1125	198	2.475
30	124	8000	3997	49.9625	3690	46.125	281	3.5125	3649	45.6125	175	2.1875	205	2.5625
30	123	8000	3996	49.95	3690	46.125	265	3.3125	3670	45.875	159	1.9875	216	2.7
30	123	8000	3999	49.9875	3690	46.125	274	3.425	3662	45.775	167	2.0875	207	2.5875
30	122	8000	3999	49.9875	3660	45.75	367	4.5875	3609	45.1125	155	1.9375	209	2.6125
30	123	8000	3998	49.975	3690	46.125	264	3.3	3670	45.875	164	2.05	212	2.65
30	122	8000	4000	50.0	3660	45.75	371	4.6375	3617	45.2125	148	1.85	204	2.55
30	122	8000	4000	50.0	3660	45.75	352	4.4	3606	45.075	172	2.15	210	2.625
30	124	8000	3998	49.975	3690	46.125	274	3.425	3672	45.9	157	1.9625	207	2.5875
30	122	8000	4000	50.0	3660	45.75	355	4.4375	3612	45.15	168	2.1	205	2.5625
30	123	8000	3996	49.95	3690	46.125	253	3.1625	3665	45.8125	171	2.1375	221	2.7625
30	121	8000	3999	49.9875	3630	45.375	474	5.925	3506	43.825	186	2.325	204	2.55
30	122	8000	3998	49.975	3660	45.75	367	4.5875	3597	44.9625	175	2.1875	201	2.5125
30	123	8000	4000	50.0	3660	45.75	388	4.85	3582	44.775	171	2.1375	199	2.4875
30	122	8000	3997	49.9625	3660	45.75	356	4.45	3613	45.1625	164	2.05	207	2.5875
30	122	8000	3997	49.9625	3660	45.75	416	5.2	3574	44.675	156	1.95	194	2.425
30	121	8000	4000	50.0	3630	45.375	452	5.65	3568	44.6	145	1.8125	205	2.5625
30	123	8000	3998	49.975	3690	46.125	263	3.2875	3674	45.925	161	2.0125	212	2.65
30	122	8000	3997	49.9625	3660	45.75	359	4.4875	3603	45.0375	169	2.1125	209	2.6125
30	123	8000	3996	49.95	3690	46.125	270	3.375	3669	45.8625	158	1.975	213	2.6625
30	121	8000	3999	49.9875	3630	45.375	473	5.9125	3526	44.075	174	2.175	197	2.4625
30	122	8000	4000	50.0	3660	45.75	361	4.5125	3594	44.925	180	2.25	205	2.5625
30	123	8000	3996	49.95	3689	46.1125	272	3.4	3666	45.825	157	1.9625	216	2.7
30	123	8000	3996	49.95	3690	46.125	256	3.2	3658	45.725	183	2.2875	213	2.6625
30	123	8000	3999	49.9875	3689	46.1125	269	3.3625	3681	46.0125	142	1.775	219	2.7375
30	123	8000	3999	49.9875	3690	46.125	270	3.375	3638	45.475	188	2.35	214	2.675
30	122	8000	3996	49.95	3660	45.75	375	4.6875	3620	45.25	141	1.7625	204	2.55
30	122	8000	4000	50.0	3660	45.75	385	4.8125	3594	44.925	160	2.0	201	2.5125
30	123	8000	3998	49.975	3660	45.75	392	4.9	3607	45.0875	143	1.7875	198	2.475
30	123	8000	3996	49.95	3689	46.1125	267	3.3375	3674	45.925	155	1.9375	215	2.6875
30	123	8000	3996	49.95	3690	46.125	254	3.175	3652	45.65	184	2.3	220	2.75
30	122	8000	3998	49.975	3660	45.75	371	4.6375	3615	45.1875	154	1.925	200	2.5
30	124	8000	3999	49.9875	3690	46.125	254	3.175	3666	45.825	179	2.2375	211	2.6375
30	124	8000	3998	49.975	3720	46.5	144	1.8	3743	46.7875	165	2.0625	228	2.85
30	122	8000	3998	49.975	3660	45.75	403	5.0375	3568	44.6	179	2.2375	190	2.375
